id,geographic_area_name,estimate_total,estimate_total_car_truck_or_van,estimate_total_public_transportation,estimate_total_public_transportation_bus,estimate_total_public_transportation_subway_or_elevated_rail,estimate_total_public_transportation_long_distance_train_or_commuter_rail,estimate_total_public_transportation_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico,estimate_total_public_transportation_ferryboat,estimate_total_taxicab,estimate_total_motorcycle,estimate_total_bicycle,estimate_total_walked,estimate_total_other_means,estimate_total_worked_from_home
1500000US530330001001,"Block Group 1, Census Tract 1, King County, Washington",814,559,33,33,0,0,0,0,0,0,71,0,12,139
1500000US530330001002,"Block Group 2, Census Tract 1, King County, Washington",803,494,258,244,14,0,0,0,0,0,0,18,0,33
1500000US530330001003,"Block Group 3, Census Tract 1, King County, Washington",752,486,204,204,0,0,0,0,0,0,20,42,0,0
1500000US530330001004,"Block Group 4, Census Tract 1, King County, Washington",1314,883,328,304,24,0,0,0,0,0,53,0,0,50
1500000US530330001005,"Block Group 5, Census Tract 1, King County, Washington",827,497,230,230,0,0,0,0,0,0,17,62,0,21
1500000US530330002001,"Block Group 1, Census Tract 2, King County, Washington",785,536,124,124,0,0,0,0,0,19,29,24,0,53
1500000US530330002002,"Block Group 2, Census Tract 2, King County, Washington",603,420,134,134,0,0,0,0,0,0,0,39,0,10
1500000US530330002003,"Block Group 3, Census Tract 2, King County, Washington",1235,714,425,425,0,0,0,0,0,0,18,60,0,18
1500000US530330002004,"Block Group 4, Census Tract 2, King County, Washington",508,273,188,188,0,0,0,0,0,0,0,0,0,47
1500000US530330002005,"Block Group 5, Census Tract 2, King County, Washington",1045,497,193,193,0,0,0,0,0,0,94,14,94,153
1500000US530330002006,"Block Group 6, Census Tract 2, King County, Washington",799,533,147,147,0,0,0,0,0,25,0,0,0,94
1500000US530330003001,"Block Group 1, Census Tract 3, King County, Washington",744,504,118,118,0,0,0,0,11,0,22,54,12,23
1500000US530330003002,"Block Group 2, Census Tract 3, King County, Washington",1102,721,172,172,0,0,0,0,0,0,0,124,9,76
1500000US530330004011,"Block Group 1, Census Tract 4.01, King County, Washington",1944,1547,293,293,0,0,0,0,77,0,17,0,0,10
1500000US530330004012,"Block Group 2, Census Tract 4.01, King County, Washington",881,682,113,113,0,0,0,0,0,36,0,22,0,28
1500000US530330004013,"Block Group 3, Census Tract 4.01, King County, Washington",619,447,99,99,0,0,0,0,0,0,0,61,0,12
1500000US530330004021,"Block Group 1, Census Tract 4.02, King County, Washington",608,384,118,118,0,0,0,0,0,0,13,0,0,93
1500000US530330004022,"Block Group 2, Census Tract 4.02, King County, Washington",567,251,136,136,0,0,0,0,0,0,0,91,0,89
1500000US530330004023,"Block Group 3, Census Tract 4.02, King County, Washington",979,617,272,272,0,0,0,0,13,0,38,39,0,0
1500000US530330004024,"Block Group 4, Census Tract 4.02, King County, Washington",707,566,74,74,0,0,0,0,0,18,34,0,0,15
1500000US530330005001,"Block Group 1, Census Tract 5, King County, Washington",664,451,48,48,0,0,0,0,0,0,20,45,10,90
1500000US530330005002,"Block Group 2, Census Tract 5, King County, Washington",448,342,26,26,0,0,0,0,0,0,0,0,9,71
1500000US530330005003,"Block Group 3, Census Tract 5, King County, Washington",511,341,100,100,0,0,0,0,9,0,17,0,8,36
1500000US530330006001,"Block Group 1, Census Tract 6, King County, Washington",709,488,112,112,0,0,0,0,0,26,0,50,33,0
1500000US530330006002,"Block Group 2, Census Tract 6, King County, Washington",508,285,146,146,0,0,0,0,0,0,0,32,0,45
1500000US530330006003,"Block Group 3, Census Tract 6, King County, Washington",880,721,60,60,0,0,0,0,0,0,0,27,0,72
1500000US530330006004,"Block Group 4, Census Tract 6, King County, Washington",976,702,122,122,0,0,0,0,0,0,17,71,0,64
1500000US530330006005,"Block Group 5, Census Tract 6, King County, Washington",686,481,154,154,0,0,0,0,0,0,14,0,0,37
1500000US530330006006,"Block Group 6, Census Tract 6, King County, Washington",846,484,188,188,0,0,0,0,0,41,30,14,0,89
1500000US530330007001,"Block Group 1, Census Tract 7, King County, Washington",1282,840,316,300,0,16,0,0,0,0,0,31,17,78
1500000US530330007002,"Block Group 2, Census Tract 7, King County, Washington",938,625,267,267,0,0,0,0,0,31,0,15,0,0
1500000US530330007003,"Block Group 3, Census Tract 7, King County, Washington",869,671,51,51,0,0,0,0,0,0,135,0,0,12
1500000US530330007004,"Block Group 4, Census Tract 7, King County, Washington",326,240,53,53,0,0,0,0,0,0,14,19,0,0
1500000US530330008001,"Block Group 1, Census Tract 8, King County, Washington",672,463,89,89,0,0,0,0,0,0,7,0,0,113
1500000US530330008002,"Block Group 2, Census Tract 8, King County, Washington",912,711,159,159,0,0,0,0,0,0,16,4,0,22
1500000US530330009001,"Block Group 1, Census Tract 9, King County, Washington",595,422,127,113,8,0,6,0,0,0,7,9,8,22
1500000US530330009002,"Block Group 2, Census Tract 9, King County, Washington",473,367,31,31,0,0,0,0,0,0,4,13,5,53
1500000US530330010001,"Block Group 1, Census Tract 10, King County, Washington",446,311,90,90,0,0,0,0,0,5,20,6,0,14
1500000US530330010002,"Block Group 2, Census Tract 10, King County, Washington",622,312,182,182,0,0,0,0,0,5,40,4,0,79
1500000US530330011001,"Block Group 1, Census Tract 11, King County, Washington",677,491,77,77,0,0,0,0,0,0,6,7,0,96
1500000US530330011002,"Block Group 2, Census Tract 11, King County, Washington",742,558,86,86,0,0,0,0,0,0,25,34,0,39
1500000US530330012001,"Block Group 1, Census Tract 12, King County, Washington",708,464,130,130,0,0,0,0,0,18,32,6,13,45
1500000US530330012002,"Block Group 2, Census Tract 12, King County, Washington",610,265,235,235,0,0,0,0,0,0,34,63,13,0
1500000US530330012003,"Block Group 3, Census Tract 12, King County, Washington",942,407,412,412,0,0,0,0,0,0,19,36,0,68
1500000US530330012004,"Block Group 4, Census Tract 12, King County, Washington",592,318,192,192,0,0,0,0,0,0,14,50,0,18
1500000US530330012005,"Block Group 5, Census Tract 12, King County, Washington",813,606,193,193,0,0,0,0,0,0,14,0,0,0
1500000US530330013001,"Block Group 1, Census Tract 13, King County, Washington",1049,582,347,347,0,0,0,0,18,28,0,0,0,74
1500000US530330013002,"Block Group 2, Census Tract 13, King County, Washington",802,540,205,205,0,0,0,0,0,0,14,19,0,24
1500000US530330013003,"Block Group 3, Census Tract 13, King County, Washington",1175,735,323,323,0,0,0,0,0,0,63,28,0,26
1500000US530330014001,"Block Group 1, Census Tract 14, King County, Washington",730,475,162,162,0,0,0,0,0,0,73,20,0,0
1500000US530330014002,"Block Group 2, Census Tract 14, King County, Washington",1214,839,283,283,0,0,0,0,0,0,0,17,0,75
1500000US530330014003,"Block Group 3, Census Tract 14, King County, Washington",1097,662,344,344,0,0,0,0,0,0,43,0,0,48
1500000US530330014004,"Block Group 4, Census Tract 14, King County, Washington",747,604,110,110,0,0,0,0,0,0,14,0,0,19
1500000US530330015001,"Block Group 1, Census Tract 15, King County, Washington",923,641,153,153,0,0,0,0,0,0,43,9,0,77
1500000US530330015002,"Block Group 2, Census Tract 15, King County, Washington",601,437,116,107,0,0,9,0,0,0,0,0,0,48
1500000US530330016001,"Block Group 1, Census Tract 16, King County, Washington",807,554,205,205,0,0,0,0,0,0,0,0,0,48
1500000US530330016002,"Block Group 2, Census Tract 16, King County, Washington",790,605,81,81,0,0,0,0,0,0,10,39,0,55
1500000US530330016003,"Block Group 3, Census Tract 16, King County, Washington",940,635,192,192,0,0,0,0,0,0,38,17,0,58
1500000US530330017011,"Block Group 1, Census Tract 17.01, King County, Washington",1478,645,651,607,0,0,0,44,0,0,22,1,0,159
1500000US530330017012,"Block Group 2, Census Tract 17.01, King County, Washington",865,585,185,185,0,0,0,0,0,0,13,30,12,40
1500000US530330017013,"Block Group 3, Census Tract 17.01, King County, Washington",733,297,253,253,0,0,0,0,0,0,80,0,0,103
1500000US530330017021,"Block Group 1, Census Tract 17.02, King County, Washington",1314,806,351,351,0,0,0,0,0,0,18,0,0,139
1500000US530330017022,"Block Group 2, Census Tract 17.02, King County, Washington",721,386,206,206,0,0,0,0,20,0,20,0,0,89
1500000US530330017023,"Block Group 3, Census Tract 17.02, King County, Washington",677,483,129,129,0,0,0,0,0,0,0,21,0,44
1500000US530330017024,"Block Group 4, Census Tract 17.02, King County, Washington",454,203,70,70,0,0,0,0,0,0,69,112,0,0
1500000US530330018001,"Block Group 1, Census Tract 18, King County, Washington",919,618,199,183,0,0,0,16,0,0,0,15,0,87
1500000US530330018002,"Block Group 2, Census Tract 18, King County, Washington",1150,716,267,267,0,0,0,0,0,32,85,33,17,0
1500000US530330018003,"Block Group 3, Census Tract 18, King County, Washington",1401,867,388,374,0,14,0,0,17,37,24,35,0,33
1500000US530330019001,"Block Group 1, Census Tract 19, King County, Washington",1295,658,469,459,10,0,0,0,0,24,18,70,0,56
1500000US530330019002,"Block Group 2, Census Tract 19, King County, Washington",962,706,157,157,0,0,0,0,0,0,25,0,0,74
1500000US530330019003,"Block Group 3, Census Tract 19, King County, Washington",803,577,105,95,10,0,0,0,0,9,12,10,0,90
1500000US530330020001,"Block Group 1, Census Tract 20, King County, Washington",1149,725,225,225,0,0,0,0,22,0,76,20,32,49
1500000US530330020002,"Block Group 2, Census Tract 20, King County, Washington",656,355,142,142,0,0,0,0,0,8,28,7,0,116
1500000US530330020003,"Block Group 3, Census Tract 20, King County, Washington",511,382,60,60,0,0,0,0,0,0,24,27,0,18
1500000US530330021001,"Block Group 1, Census Tract 21, King County, Washington",1055,717,233,184,8,0,41,0,6,0,11,26,23,39
1500000US530330021002,"Block Group 2, Census Tract 21, King County, Washington",638,490,74,74,0,0,0,0,0,0,0,21,0,53
1500000US530330021003,"Block Group 3, Census Tract 21, King County, Washington",957,505,331,309,22,0,0,0,0,0,24,9,0,88
1500000US530330022001,"Block Group 1, Census Tract 22, King County, Washington",789,591,116,116,0,0,0,0,0,11,38,22,0,11
1500000US530330022002,"Block Group 2, Census Tract 22, King County, Washington",897,499,230,187,29,0,14,0,0,0,101,0,15,52
1500000US530330022003,"Block Group 3, Census Tract 22, King County, Washington",638,578,30,30,0,0,0,0,0,0,11,0,0,19
1500000US530330022004,"Block Group 4, Census Tract 22, King County, Washington",519,419,24,24,0,0,0,0,0,0,11,0,0,65
1500000US530330024001,"Block Group 1, Census Tract 24, King County, Washington",551,379,9,9,0,0,0,0,0,13,30,23,8,89
1500000US530330024002,"Block Group 2, Census Tract 24, King County, Washington",657,431,173,151,0,0,22,0,0,0,0,20,0,33
1500000US530330024003,"Block Group 3, Census Tract 24, King County, Washington",765,454,176,135,0,0,20,21,0,0,8,32,0,95
1500000US530330025001,"Block Group 1, Census Tract 25, King County, Washington",948,622,167,167,0,0,0,0,0,0,84,19,0,56
1500000US530330025002,"Block Group 2, Census Tract 25, King County, Washington",960,598,199,187,12,0,0,0,0,0,66,43,0,54
1500000US530330026001,"Block Group 1, Census Tract 26, King County, Washington",588,375,130,130,0,0,0,0,0,0,18,0,0,65
1500000US530330026002,"Block Group 2, Census Tract 26, King County, Washington",787,537,104,104,0,0,0,0,0,0,16,14,9,107
1500000US530330026003,"Block Group 3, Census Tract 26, King County, Washington",953,515,184,184,0,0,0,0,0,0,174,0,0,80
1500000US530330026004,"Block Group 4, Census Tract 26, King County, Washington",714,408,181,181,0,0,0,0,0,0,11,23,11,80
1500000US530330027001,"Block Group 1, Census Tract 27, King County, Washington",1116,549,338,338,0,0,0,0,0,0,72,65,0,92
1500000US530330027002,"Block Group 2, Census Tract 27, King County, Washington",1147,706,123,123,0,0,0,0,0,0,55,19,0,244
1500000US530330027003,"Block Group 3, Census Tract 27, King County, Washington",861,520,245,245,0,0,0,0,0,0,48,0,0,48
1500000US530330027004,"Block Group 4, Census Tract 27, King County, Washington",827,446,178,163,0,0,0,15,0,0,48,24,0,131
1500000US530330028001,"Block Group 1, Census Tract 28, King County, Washington",862,569,188,186,2,0,0,0,0,0,18,1,0,86
1500000US530330028002,"Block Group 2, Census Tract 28, King County, Washington",754,321,246,246,0,0,0,0,0,0,29,62,32,64
1500000US530330028003,"Block Group 3, Census Tract 28, King County, Washington",924,535,267,233,0,0,0,34,0,0,0,0,22,100
1500000US530330028004,"Block Group 4, Census Tract 28, King County, Washington",975,569,225,225,0,0,0,0,0,0,11,84,0,86
1500000US530330029001,"Block Group 1, Census Tract 29, King County, Washington",1011,554,215,215,0,0,0,0,0,10,93,12,32,95
1500000US530330029002,"Block Group 2, Census Tract 29, King County, Washington",878,555,85,85,0,0,0,0,0,18,59,78,0,83
1500000US530330029003,"Block Group 3, Census Tract 29, King County, Washington",910,627,140,140,0,0,0,0,0,0,46,29,0,68
1500000US530330030001,"Block Group 1, Census Tract 30, King County, Washington",855,595,71,55,0,0,0,16,0,0,115,22,0,52
1500000US530330030002,"Block Group 2, Census Tract 30, King County, Washington",731,418,153,153,0,0,0,0,0,0,55,42,0,63
1500000US530330030003,"Block Group 3, Census Tract 30, King County, Washington",898,592,165,165,0,0,0,0,0,56,0,0,0,85
1500000US530330030004,"Block Group 4, Census Tract 30, King County, Washington",1139,786,197,197,0,0,0,0,0,0,45,39,18,54
1500000US530330031001,"Block Group 1, Census Tract 31, King County, Washington",629,380,107,107,0,0,0,0,0,0,19,30,0,93
1500000US530330031002,"Block Group 2, Census Tract 31, King County, Washington",811,414,173,173,0,0,0,0,0,9,35,34,0,146
1500000US530330031003,"Block Group 3, Census Tract 31, King County, Washington",677,404,126,126,0,0,0,0,0,0,55,0,0,92
1500000US530330031004,"Block Group 4, Census Tract 31, King County, Washington",721,499,75,75,0,0,0,0,0,0,61,0,0,86
1500000US530330031005,"Block Group 5, Census Tract 31, King County, Washington",903,590,179,179,0,0,0,0,0,0,42,29,0,63
1500000US530330032001,"Block Group 1, Census Tract 32, King County, Washington",785,316,164,164,0,0,0,0,0,0,0,155,0,150
1500000US530330032002,"Block Group 2, Census Tract 32, King County, Washington",1083,483,477,477,0,0,0,0,0,0,60,36,0,27
1500000US530330032003,"Block Group 3, Census Tract 32, King County, Washington",1046,552,269,269,0,0,0,0,0,0,25,82,0,118
1500000US530330032004,"Block Group 4, Census Tract 32, King County, Washington",835,363,306,306,0,0,0,0,0,0,0,16,0,150
1500000US530330032005,"Block Group 5, Census Tract 32, King County, Washington",440,207,23,23,0,0,0,0,0,19,93,15,0,83
1500000US530330032006,"Block Group 6, Census Tract 32, King County, Washington",856,405,260,260,0,0,0,0,0,0,46,94,14,37
1500000US530330032007,"Block Group 7, Census Tract 32, King County, Washington",682,502,0,0,0,0,0,0,0,0,39,24,0,117
1500000US530330033001,"Block Group 1, Census Tract 33, King County, Washington",1086,607,263,263,0,0,0,0,15,0,84,36,0,81
1500000US530330033002,"Block Group 2, Census Tract 33, King County, Washington",676,350,171,171,0,0,0,0,0,21,27,22,0,85
1500000US530330033003,"Block Group 3, Census Tract 33, King County, Washington",1667,877,484,484,0,0,0,0,0,0,101,73,49,83
1500000US530330033004,"Block Group 4, Census Tract 33, King County, Washington",1144,451,342,325,0,0,17,0,0,0,97,158,16,80
1500000US530330033005,"Block Group 5, Census Tract 33, King County, Washington",757,435,129,129,0,0,0,0,0,0,127,12,0,54
1500000US530330034001,"Block Group 1, Census Tract 34, King County, Washington",968,457,266,266,0,0,0,0,0,0,108,60,0,77
1500000US530330034002,"Block Group 2, Census Tract 34, King County, Washington",648,355,119,119,0,0,0,0,0,11,35,0,4,124
1500000US530330034003,"Block Group 3, Census Tract 34, King County, Washington",756,482,130,130,0,0,0,0,0,8,35,35,8,58
1500000US530330035001,"Block Group 1, Census Tract 35, King County, Washington",809,590,116,116,0,0,0,0,0,0,9,11,8,75
1500000US530330035002,"Block Group 2, Census Tract 35, King County, Washington",998,513,212,212,0,0,0,0,0,15,127,41,0,90
1500000US530330035003,"Block Group 3, Census Tract 35, King County, Washington",696,424,129,129,0,0,0,0,11,0,50,50,0,32
1500000US530330036001,"Block Group 1, Census Tract 36, King County, Washington",1285,678,324,324,0,0,0,0,50,0,24,125,0,84
1500000US530330036002,"Block Group 2, Census Tract 36, King County, Washington",1231,611,468,468,0,0,0,0,29,0,50,23,0,50
1500000US530330036003,"Block Group 3, Census Tract 36, King County, Washington",714,345,126,126,0,0,0,0,0,0,46,74,52,71
1500000US530330036004,"Block Group 4, Census Tract 36, King County, Washington",1545,800,544,531,13,0,0,0,0,0,93,0,0,108
1500000US530330038001,"Block Group 1, Census Tract 38, King County, Washington",739,415,165,165,0,0,0,0,13,6,20,47,0,73
1500000US530330038002,"Block Group 2, Census Tract 38, King County, Washington",629,323,172,172,0,0,0,0,0,0,38,7,0,89
1500000US530330039001,"Block Group 1, Census Tract 39, King County, Washington",1054,625,188,167,21,0,0,0,0,0,56,55,0,130
1500000US530330039002,"Block Group 2, Census Tract 39, King County, Washington",536,456,59,59,0,0,0,0,0,0,10,0,0,11
1500000US530330040001,"Block Group 1, Census Tract 40, King County, Washington",1217,788,267,267,0,0,0,0,0,0,47,37,0,78
1500000US530330040002,"Block Group 2, Census Tract 40, King County, Washington",497,307,57,44,13,0,0,0,0,0,34,0,0,99
1500000US530330041001,"Block Group 1, Census Tract 41, King County, Washington",728,331,244,229,0,0,15,0,0,0,46,28,0,79
1500000US530330041002,"Block Group 2, Census Tract 41, King County, Washington",779,396,163,110,38,15,0,0,0,0,60,31,0,129
1500000US530330041003,"Block Group 3, Census Tract 41, King County, Washington",898,590,87,0,87,0,0,0,0,0,34,112,12,63
1500000US530330041004,"Block Group 4, Census Tract 41, King County, Washington",459,315,16,16,0,0,0,0,0,0,19,16,0,93
1500000US530330041005,"Block Group 5, Census Tract 41, King County, Washington",540,257,125,39,86,0,0,0,0,0,16,44,0,98
1500000US530330041006,"Block Group 6, Census Tract 41, King County, Washington",342,216,20,20,0,0,0,0,0,0,16,0,0,90
1500000US530330042001,"Block Group 1, Census Tract 42, King County, Washington",803,546,111,77,34,0,0,0,0,0,49,48,0,49
1500000US530330042002,"Block Group 2, Census Tract 42, King County, Washington",864,631,115,115,0,0,0,0,0,0,76,0,0,42
1500000US530330042003,"Block Group 3, Census Tract 42, King County, Washington",928,461,222,49,157,0,16,0,0,33,50,80,20,62
1500000US530330042004,"Block Group 4, Census Tract 42, King County, Washington",931,553,190,159,31,0,0,0,0,0,23,97,13,55
1500000US530330042005,"Block Group 5, Census Tract 42, King County, Washington",631,424,144,144,0,0,0,0,0,0,41,7,0,15
1500000US530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",629,185,275,237,38,0,0,0,0,0,29,84,0,56
1500000US530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",785,380,174,148,26,0,0,0,15,6,19,30,13,148
1500000US530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",571,304,106,106,0,0,0,0,0,9,48,57,0,47
1500000US530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",1189,413,219,170,36,0,13,0,15,15,221,209,0,97
1500000US530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",900,225,203,161,42,0,0,0,20,0,90,332,0,30
1500000US530330044001,"Block Group 1, Census Tract 44, King County, Washington",749,339,192,192,0,0,0,0,0,0,22,67,0,129
1500000US530330044002,"Block Group 2, Census Tract 44, King County, Washington",1493,706,458,431,14,0,13,0,21,0,96,182,0,30
1500000US530330044003,"Block Group 3, Census Tract 44, King County, Washington",1435,410,602,602,0,0,0,0,0,0,274,126,10,13
1500000US530330044004,"Block Group 4, Census Tract 44, King County, Washington",1427,476,431,405,26,0,0,0,0,0,49,398,40,33
1500000US530330045001,"Block Group 1, Census Tract 45, King County, Washington",854,276,305,297,8,0,0,0,0,0,161,65,0,47
1500000US530330045002,"Block Group 2, Census Tract 45, King County, Washington",1154,569,299,291,0,0,0,8,10,0,57,128,0,91
1500000US530330046001,"Block Group 1, Census Tract 46, King County, Washington",712,416,201,201,0,0,0,0,0,0,31,22,0,42
1500000US530330046002,"Block Group 2, Census Tract 46, King County, Washington",910,519,252,248,0,0,0,4,0,4,43,47,0,45
1500000US530330046003,"Block Group 3, Census Tract 46, King County, Washington",438,232,82,82,0,0,0,0,0,0,42,11,10,61
1500000US530330047001,"Block Group 1, Census Tract 47, King County, Washington",842,459,280,280,0,0,0,0,0,0,69,0,0,34
1500000US530330047002,"Block Group 2, Census Tract 47, King County, Washington",1722,686,691,691,0,0,0,0,0,0,58,188,38,61
1500000US530330047003,"Block Group 3, Census Tract 47, King County, Washington",2566,1156,1010,1010,0,0,0,0,0,0,54,128,0,218
1500000US530330047004,"Block Group 4, Census Tract 47, King County, Washington",2410,1321,426,426,0,0,0,0,28,0,83,377,0,175
1500000US530330048001,"Block Group 1, Census Tract 48, King County, Washington",1016,701,146,146,0,0,0,0,0,0,75,40,14,40
1500000US530330048002,"Block Group 2, Census Tract 48, King County, Washington",713,305,103,103,0,0,0,0,0,14,169,18,0,104
1500000US530330048003,"Block Group 3, Census Tract 48, King County, Washington",988,536,363,363,0,0,0,0,18,0,0,40,0,31
1500000US530330048004,"Block Group 4, Census Tract 48, King County, Washington",833,387,173,151,0,0,0,22,0,0,122,57,0,94
1500000US530330049001,"Block Group 1, Census Tract 49, King County, Washington",921,447,334,334,0,0,0,0,0,0,31,33,20,56
1500000US530330049002,"Block Group 2, Census Tract 49, King County, Washington",1019,494,302,302,0,0,0,0,0,18,62,143,0,0
1500000US530330049003,"Block Group 3, Census Tract 49, King County, Washington",1345,632,468,468,0,0,0,0,0,0,89,106,0,50
1500000US530330049004,"Block Group 4, Census Tract 49, King County, Washington",967,432,263,263,0,0,0,0,57,14,34,82,22,63
1500000US530330049005,"Block Group 5, Census Tract 49, King County, Washington",1427,644,522,522,0,0,0,0,0,0,75,87,0,99
1500000US530330050001,"Block Group 1, Census Tract 50, King County, Washington",1121,518,357,357,0,0,0,0,0,0,34,124,0,88
1500000US530330050002,"Block Group 2, Census Tract 50, King County, Washington",714,453,184,165,19,0,0,0,0,0,35,0,0,42
1500000US530330050003,"Block Group 3, Census Tract 50, King County, Washington",1400,958,307,307,0,0,0,0,0,0,47,54,0,34
1500000US530330051001,"Block Group 1, Census Tract 51, King County, Washington",803,342,221,197,24,0,0,0,23,8,61,54,7,87
1500000US530330051002,"Block Group 2, Census Tract 51, King County, Washington",678,350,107,107,0,0,0,0,0,9,46,58,25,83
1500000US530330051003,"Block Group 3, Census Tract 51, King County, Washington",733,394,124,124,0,0,0,0,0,0,55,82,0,78
1500000US530330052001,"Block Group 1, Census Tract 52, King County, Washington",815,186,297,297,0,0,0,0,19,0,15,274,0,24
1500000US530330052002,"Block Group 2, Census Tract 52, King County, Washington",726,145,318,318,0,0,0,0,0,0,0,231,0,32
1500000US530330052003,"Block Group 3, Census Tract 52, King County, Washington",860,365,223,205,0,0,18,0,0,0,89,81,0,102
1500000US530330052004,"Block Group 4, Census Tract 52, King County, Washington",825,502,68,53,0,0,15,0,0,0,24,153,0,78
1500000US530330052005,"Block Group 5, Census Tract 52, King County, Washington",788,239,344,344,0,0,0,0,40,0,20,102,0,43
1500000US530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",1354,382,272,196,62,0,14,0,18,0,82,496,0,104
1500000US530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",1348,332,432,432,0,0,0,0,17,0,57,414,0,96
1500000US530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",779,156,287,287,0,0,0,0,0,0,0,237,65,34
1500000US530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",669,145,315,299,16,0,0,0,0,0,0,176,33,0
1500000US530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",717,138,183,155,0,11,17,0,0,0,7,361,4,24
1500000US530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",337,19,66,53,13,0,0,0,0,0,13,231,0,8
1500000US530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",452,45,172,153,0,0,19,0,0,0,0,140,0,95
1500000US530330054001,"Block Group 1, Census Tract 54, King County, Washington",988,557,257,257,0,0,0,0,0,0,74,50,0,50
1500000US530330054002,"Block Group 2, Census Tract 54, King County, Washington",988,607,144,144,0,0,0,0,0,0,96,75,0,66
1500000US530330054003,"Block Group 3, Census Tract 54, King County, Washington",1356,586,365,365,0,0,0,0,50,0,79,117,16,143
1500000US530330054004,"Block Group 4, Census Tract 54, King County, Washington",1418,684,395,363,0,32,0,0,0,0,76,132,0,131
1500000US530330056001,"Block Group 1, Census Tract 56, King County, Washington",840,628,55,55,0,0,0,0,0,0,16,0,0,141
1500000US530330056002,"Block Group 2, Census Tract 56, King County, Washington",563,397,59,45,14,0,0,0,0,0,0,0,0,107
1500000US530330056003,"Block Group 3, Census Tract 56, King County, Washington",637,534,19,19,0,0,0,0,0,0,20,0,0,64
1500000US530330056004,"Block Group 4, Census Tract 56, King County, Washington",488,408,13,13,0,0,0,0,0,18,26,0,0,23
1500000US530330056005,"Block Group 5, Census Tract 56, King County, Washington",648,438,61,61,0,0,0,0,0,9,11,0,0,129
1500000US530330057001,"Block Group 1, Census Tract 57, King County, Washington",271,271,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330057002,"Block Group 2, Census Tract 57, King County, Washington",596,408,119,119,0,0,0,0,0,16,22,0,0,31
1500000US530330057003,"Block Group 3, Census Tract 57, King County, Washington",670,415,160,160,0,0,0,0,0,0,0,15,0,80
1500000US530330057004,"Block Group 4, Census Tract 57, King County, Washington",690,484,93,93,0,0,0,0,0,0,0,31,18,64
1500000US530330057005,"Block Group 5, Census Tract 57, King County, Washington",541,424,50,50,0,0,0,0,0,0,0,0,0,67
1500000US530330057006,"Block Group 6, Census Tract 57, King County, Washington",1040,618,246,230,0,0,0,16,0,0,64,34,0,78
1500000US530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",882,599,152,152,0,0,0,0,65,0,27,0,0,39
1500000US530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",1090,661,242,242,0,0,0,0,15,0,97,20,0,55
1500000US530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",1182,749,322,322,0,0,0,0,0,30,17,0,0,64
1500000US530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",862,458,192,192,0,0,0,0,0,16,51,29,37,79
1500000US530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",1036,699,227,227,0,0,0,0,0,0,74,21,0,15
1500000US530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",1642,893,537,537,0,0,0,0,14,58,49,16,18,57
1500000US530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",1372,921,197,179,0,18,0,0,0,0,51,21,0,182
1500000US530330059001,"Block Group 1, Census Tract 59, King County, Washington",1363,602,425,425,0,0,0,0,6,0,54,189,57,30
1500000US530330059002,"Block Group 2, Census Tract 59, King County, Washington",730,435,49,49,0,0,0,0,0,0,0,45,0,201
1500000US530330059003,"Block Group 3, Census Tract 59, King County, Washington",594,174,83,74,6,0,3,0,15,0,0,235,0,87
1500000US530330059004,"Block Group 4, Census Tract 59, King County, Washington",1298,858,209,209,0,0,0,0,0,0,0,80,0,151
1500000US530330059005,"Block Group 5, Census Tract 59, King County, Washington",613,388,100,100,0,0,0,0,0,0,70,17,0,38
1500000US530330060001,"Block Group 1, Census Tract 60, King County, Washington",1250,512,395,344,0,0,0,51,0,0,62,100,29,152
1500000US530330060002,"Block Group 2, Census Tract 60, King County, Washington",967,694,134,134,0,0,0,0,0,0,26,56,0,57
1500000US530330060003,"Block Group 3, Census Tract 60, King County, Washington",805,445,206,193,0,0,0,13,46,0,24,51,0,33
1500000US530330060004,"Block Group 4, Census Tract 60, King County, Washington",1140,441,354,354,0,0,0,0,16,0,55,169,17,88
1500000US530330061001,"Block Group 1, Census Tract 61, King County, Washington",897,533,150,150,0,0,0,0,0,20,92,82,0,20
1500000US530330061002,"Block Group 2, Census Tract 61, King County, Washington",663,389,134,134,0,0,0,0,0,13,52,0,0,75
