id,geographic_area_name,estimate_total,estimate_total_less_than_10_minutes,estimate_total_10_to_14_minutes,estimate_total_15_to_19_minutes,estimate_total_20_to_24_minutes,estimate_total_25_to_29_minutes,estimate_total_30_to_34_minutes,estimate_total_35_to_44_minutes,estimate_total_45_to_59_minutes,estimate_total_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab,estimate_total_public_transportation_excluding_taxicab_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_bus,estimate_total_public_transportation_excluding_taxicab_bus_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_bus_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_bus_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_bus_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_bus_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_bus_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_bus_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_bus_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_bus_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_60_or_more_minutes,estimate_total_walked,estimate_total_walked_less_than_10_minutes,estimate_total_walked_10_to_14_minutes,estimate_total_walked_15_to_19_minutes,estimate_total_walked_20_to_24_minutes,estimate_total_walked_25_to_29_minutes,estimate_total_walked_30_to_34_minutes,estimate_total_walked_35_to_44_minutes,estimate_total_walked_45_to_59_minutes,estimate_total_walked_60_or_more_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means,estimate_total_taxicab_motorcycle_bicycle_or_other_means_less_than_10_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_10_to_14_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_15_to_19_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_20_to_24_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_25_to_29_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_30_to_34_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_35_to_44_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_45_to_59_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_60_or_more_minutes
1500000US530330018002,"Block Group 2, Census Tract 18, King County, Washington",1150,13,35,17,151,163,357,185,140,89,267,0,0,0,0,48,70,37,98,14,267,0,0,0,0,48,70,37,98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,0,0,0,0,0,0,0,20,134,0,15,0,46,33,40,0,0,0
1500000US530330018003,"Block Group 3, Census Tract 18, King County, Washington",1368,30,14,277,215,172,117,153,316,74,388,0,0,0,0,41,53,32,207,55,374,0,0,0,0,41,53,32,207,41,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,35,0,0,16,19,0,0,0,0,0,78,0,0,17,24,0,0,37,0,0
1500000US530330019001,"Block Group 1, Census Tract 19, King County, Washington",1239,142,16,135,235,98,302,158,124,29,469,0,8,27,106,39,162,57,60,10,459,0,8,27,106,39,162,57,50,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,70,29,0,33,0,0,8,0,0,0,42,0,0,7,10,0,15,10,0,0
1500000US530330019002,"Block Group 2, Census Tract 19, King County, Washington",888,74,60,143,59,140,183,104,95,30,157,0,0,18,10,26,25,32,46,0,157,0,0,18,10,26,25,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,12,13,0,0
1500000US530330019003,"Block Group 3, Census Tract 19, King County, Washington",713,16,46,140,198,12,121,145,29,6,105,0,14,22,0,0,23,29,11,6,95,0,14,22,0,0,13,29,11,6,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,21,0,0,9,0,12,0,0,0,0
1500000US530330020001,"Block Group 1, Census Tract 20, King County, Washington",1100,9,86,164,270,74,244,67,92,94,225,0,0,40,9,0,102,15,30,29,225,0,0,40,9,0,102,15,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,11,0,0,0,130,0,0,21,30,0,42,8,18,11
1500000US530330020002,"Block Group 2, Census Tract 20, King County, Washington",540,29,10,96,136,98,141,19,11,0,142,0,0,0,34,40,49,19,0,0,142,0,0,0,34,40,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,36,0,0,16,11,9,0,0,0,0
1500000US530330020003,"Block Group 3, Census Tract 20, King County, Washington",493,27,43,89,64,73,89,41,25,42,60,0,0,9,9,16,8,0,0,18,60,0,0,9,9,16,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,10,0,0,0,0,7,0,24,0,0,0,0,0,24,0,0,0
1500000US530330021001,"Block Group 1, Census Tract 21, King County, Washington",1016,92,68,159,82,59,269,101,86,100,233,0,0,15,1,6,113,0,21,77,184,0,0,15,1,6,93,0,0,69,49,0,0,0,0,0,20,0,21,8,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,11,0,23
1500000US530330021002,"Block Group 2, Census Tract 21, King County, Washington",585,0,58,18,95,48,116,84,146,20,74,0,0,0,0,7,38,0,29,0,74,0,0,0,0,7,38,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330021003,"Block Group 3, Census Tract 21, King County, Washington",869,9,74,124,180,33,131,91,155,72,331,0,0,4,107,0,77,10,76,57,309,0,0,4,107,0,68,10,63,57,22,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,24,0,0,0,9,0,0,0,15,0
1500000US530330022001,"Block Group 1, Census Tract 22, King County, Washington",778,29,129,33,66,82,195,91,40,113,116,0,0,0,10,16,62,12,16,0,116,0,0,0,10,16,62,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,49,0,0,11,13,0,0,14,0,11
1500000US530330022002,"Block Group 2, Census Tract 22, King County, Washington",845,18,44,150,76,82,141,103,130,101,230,0,0,0,20,0,60,26,78,46,187,0,0,0,20,0,60,26,49,32,43,0,0,0,0,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,18,19,0,0,32,0,17,30
1500000US530330022003,"Block Group 3, Census Tract 22, King County, Washington",619,0,58,148,41,14,123,130,93,12,30,0,0,0,0,0,12,11,7,0,30,0,0,0,0,0,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0
1500000US530330022004,"Block Group 4, Census Tract 22, King County, Washington",454,39,57,23,133,0,165,24,13,0,24,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0
1500000US530330024001,"Block Group 1, Census Tract 24, King County, Washington",462,68,39,40,70,67,83,51,18,26,9,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,8,0,0,0,0,0,0,0,51,13,0,0,0,0,0,12,18,8
1500000US530330024002,"Block Group 2, Census Tract 24, King County, Washington",624,33,39,25,110,168,68,38,52,91,173,0,0,0,55,0,9,16,41,52,151,0,0,0,55,0,9,16,41,30,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330024003,"Block Group 3, Census Tract 24, King County, Washington",670,9,65,49,78,62,140,120,99,48,176,0,0,12,9,0,8,35,71,41,135,0,0,12,9,0,8,35,51,20,20,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,21,32,9,15,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,0
1500000US530330025001,"Block Group 1, Census Tract 25, King County, Washington",892,15,62,147,99,62,194,148,70,95,167,0,0,10,0,0,27,27,31,72,167,0,0,10,0,0,27,27,31,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,0,0,9,0,0,84,0,0,13,0,22,0,38,0,11
1500000US530330025002,"Block Group 2, Census Tract 25, King County, Washington",906,56,30,52,249,41,167,72,138,101,199,0,0,0,40,11,31,27,45,45,187,0,0,0,40,11,31,27,33,45,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,43,13,0,0,13,0,17,0,0,0,66,0,0,9,13,11,12,13,8,0
1500000US530330026001,"Block Group 1, Census Tract 26, King County, Washington",523,15,77,68,82,51,113,51,36,30,130,0,0,0,0,36,36,22,16,20,130,0,0,0,0,36,36,22,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,6,0,0,0,0,0
1500000US530330026002,"Block Group 2, Census Tract 26, King County, Washington",680,0,47,39,238,80,104,108,37,27,104,0,0,0,21,1,18,35,20,9,104,0,0,0,21,1,18,35,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,1,0,9,25,0,0,0,0,8,0,0,8,9
1500000US530330026003,"Block Group 3, Census Tract 26, King County, Washington",873,19,66,103,198,89,124,69,167,38,184,0,31,19,19,0,49,29,21,16,184,0,31,19,19,0,49,29,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,26,48,0,42,9,49,0
1500000US530330026004,"Block Group 4, Census Tract 26, King County, Washington",634,16,37,139,134,68,80,103,9,48,181,0,0,35,8,48,40,50,0,0,181,0,0,35,8,48,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,15,0,0,0,0,0,0,22,0,0,11,0,0,0,0,0,11
1500000US530330027001,"Block Group 1, Census Tract 27, King County, Washington",1024,56,71,219,141,50,230,134,77,46,338,0,0,21,52,14,126,74,24,27,338,0,0,21,52,14,126,74,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,18,0,0,31,16,0,72,0,0,54,0,0,18,0,0,0
1500000US530330027002,"Block Group 2, Census Tract 27, King County, Washington",903,95,92,139,89,0,259,111,51,67,123,0,0,0,20,0,34,31,38,0,123,0,0,0,20,0,34,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,55,0,0,15,0,0,25,0,0,15
1500000US530330027003,"Block Group 3, Census Tract 27, King County, Washington",813,13,106,49,166,32,292,82,46,27,245,0,0,0,0,0,185,0,46,14,245,0,0,0,0,0,185,0,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,18,0,16,14,0,0
1500000US530330027004,"Block Group 4, Census Tract 27, King County, Washington",696,27,0,86,131,15,195,92,89,61,178,0,0,0,0,0,52,38,41,47,163,0,0,0,0,0,52,38,41,32,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,24,12,0,0,0,0,12,0,0,0,48,0,0,0,48,0,0,0,0,0
1500000US530330028001,"Block Group 1, Census Tract 28, King County, Washington",776,18,25,68,56,113,179,155,98,64,188,0,0,2,0,16,98,36,36,0,186,0,0,0,0,16,98,36,36,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0
1500000US530330028002,"Block Group 2, Census Tract 28, King County, Washington",690,31,65,111,69,61,146,98,78,31,246,0,0,0,0,13,100,72,48,13,246,0,0,0,0,13,100,72,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,31,0,0,13,0,0,0,0,18,61,0,17,0,10,0,34,0,0,0
1500000US530330028003,"Block Group 3, Census Tract 28, King County, Washington",824,13,94,129,38,32,245,145,57,71,267,0,0,21,0,15,39,111,29,52,233,0,0,21,0,15,39,111,29,18,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0
1500000US530330028004,"Block Group 4, Census Tract 28, King County, Washington",889,105,66,85,93,102,104,171,122,41,225,0,0,0,0,31,38,54,78,24,225,0,0,0,0,31,38,54,78,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,67,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0
1500000US530330029001,"Block Group 1, Census Tract 29, King County, Washington",916,41,101,92,141,72,258,43,120,48,215,0,0,0,0,9,113,24,69,0,215,0,0,0,0,9,113,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,135,9,8,0,10,11,48,9,8,32
1500000US530330029002,"Block Group 2, Census Tract 29, King County, Washington",795,52,92,64,54,91,256,113,37,36,85,0,0,8,0,0,52,16,0,9,85,0,0,8,0,0,52,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,28,9,22,9,10,0,0,0,0,77,8,8,0,0,19,26,0,16,0
1500000US530330029003,"Block Group 3, Census Tract 29, King County, Washington",842,48,16,92,110,118,233,76,90,59,140,0,0,0,0,26,34,34,22,24,140,0,0,0,0,26,34,34,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,18,0,0,11,0,46,0,0,0,0,0,31,0,15,0
1500000US530330030001,"Block Group 1, Census Tract 30, King County, Washington",803,80,101,146,114,79,107,59,83,34,71,0,0,0,0,0,0,0,37,34,55,0,0,0,0,0,0,0,37,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,22,22,0,0,0,0,0,0,0,0,115,0,0,27,30,0,27,18,13,0
1500000US530330030002,"Block Group 2, Census Tract 30, King County, Washington",668,57,35,27,91,67,123,173,52,43,153,0,0,0,10,15,35,76,17,0,153,0,0,0,10,15,35,76,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,55,0,13,0,0,0,11,16,0,15
1500000US530330030003,"Block Group 3, Census Tract 30, King County, Washington",813,56,79,72,95,66,156,87,84,118,165,0,0,0,0,0,0,65,18,82,165,0,0,0,0,0,0,65,18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,17,17,0,22,0,0,0,0
1500000US530330030004,"Block Group 4, Census Tract 30, King County, Washington",1085,31,179,67,231,125,89,108,163,92,197,0,0,0,15,0,52,31,67,32,197,0,0,0,15,0,52,31,67,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,16,0,23,0,0,0,0,0,63,0,0,0,13,11,0,18,21,0
1500000US530330031001,"Block Group 1, Census Tract 31, King County, Washington",536,31,32,48,46,36,133,128,50,32,107,0,0,0,0,0,56,15,18,18,107,0,0,0,0,0,56,15,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,0,0
1500000US530330031002,"Block Group 2, Census Tract 31, King County, Washington",665,18,59,62,33,10,204,166,49,64,173,0,22,0,0,0,0,110,24,17,173,0,22,0,0,0,0,110,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,23,0,0,0,11,0,0,0,44,0,0,0,19,0,0,0,25,0
1500000US530330031003,"Block Group 3, Census Tract 31, King County, Washington",585,21,37,70,31,67,131,72,117,39,126,0,0,0,0,0,0,34,73,19,126,0,0,0,0,0,0,34,73,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,10,0,0,14,15,16,0
1500000US530330031004,"Block Group 4, Census Tract 31, King County, Washington",635,78,53,168,82,13,23,103,99,16,75,0,0,0,0,0,0,36,39,0,75,0,0,0,0,0,0,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,45,0,16
1500000US530330031005,"Block Group 5, Census Tract 31, King County, Washington",840,0,162,41,145,14,98,102,141,137,179,0,0,0,0,0,65,0,70,44,179,0,0,0,0,0,65,0,70,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,12,0,0,0,0,17,0,0,42,0,18,0,0,0,0,24,0,0
1500000US530330032001,"Block Group 1, Census Tract 32, King County, Washington",635,0,53,0,49,190,72,188,83,0,164,0,0,0,0,0,0,81,83,0,164,0,0,0,0,0,0,81,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330032002,"Block Group 2, Census Tract 32, King County, Washington",1056,23,14,34,85,103,274,213,162,148,477,0,0,34,0,0,161,134,0,148,477,0,0,34,0,0,161,134,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,60,0,0,0,0,15,45,0,0,0
1500000US530330032003,"Block Group 3, Census Tract 32, King County, Washington",928,82,61,118,112,36,138,187,100,94,269,0,0,0,13,0,67,51,69,69,269,0,0,0,13,0,67,51,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0
1500000US530330032004,"Block Group 4, Census Tract 32, King County, Washington",685,0,0,92,70,83,152,57,96,135,306,0,0,0,0,27,98,39,78,64,306,0,0,0,0,27,98,39,78,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330032005,"Block Group 5, Census Tract 32, King County, Washington",357,49,0,48,22,0,92,80,66,0,23,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,112,19,0,0,22,0,48,0,23,0
1500000US530330032006,"Block Group 6, Census Tract 32, King County, Washington",819,126,23,94,88,15,51,227,107,88,260,0,0,0,0,0,0,133,53,74,260,0,0,0,0,0,0,133,53,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,60,0,0,0,0,0,19,27,0,14
1500000US530330032007,"Block Group 7, Census Tract 32, King County, Washington",565,202,0,165,0,59,55,0,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,39,0,0,0,0,0,0,0,39,0
1500000US530330033001,"Block Group 1, Census Tract 33, King County, Washington",1005,33,28,172,157,30,242,115,211,17,263,0,0,0,36,0,24,46,140,17,263,0,0,0,36,0,24,46,140,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,99,0,0,10,12,0,32,11,34,0
1500000US530330033002,"Block Group 2, Census Tract 33, King County, Washington",591,26,56,38,124,29,72,109,70,67,171,0,0,0,0,23,0,66,42,40,171,0,0,0,0,23,0,66,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,6,0,16,0,0,48,0,9,16,0,0,18,5,0,0
1500000US530330033003,"Block Group 3, Census Tract 33, King County, Washington",1584,58,44,137,403,130,267,210,229,106,484,0,0,0,21,40,177,157,72,17,484,0,0,0,21,40,177,157,72,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,17,1,0,37,0,18,0,0,0,150,0,0,17,34,0,33,0,17,49
1500000US530330033004,"Block Group 4, Census Tract 33, King County, Washington",1064,106,81,42,91,88,216,228,104,108,342,0,0,0,16,20,71,180,0,55,325,0,0,0,16,20,71,180,0,38,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,158,9,21,0,39,0,0,11,78,0,113,0,0,0,16,13,54,16,0,14
1500000US530330033005,"Block Group 5, Census Tract 33, King County, Washington",703,12,80,42,108,39,215,44,115,48,129,0,0,0,12,0,28,0,69,20,129,0,0,0,12,0,28,0,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,127,0,0,25,0,0,69,23,10,0
1500000US530330034001,"Block Group 1, Census Tract 34, King County, Washington",891,47,51,123,186,51,218,79,83,53,266,0,0,37,10,0,121,6,57,35,266,0,0,37,10,0,121,6,57,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,0,0,35,6,0,0,0,0,108,0,0,24,10,19,32,23,0,0
1500000US530330034002,"Block Group 2, Census Tract 34, King County, Washington",524,31,19,43,111,29,114,69,70,38,119,0,7,0,0,0,24,31,38,19,119,0,7,0,0,0,24,31,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,26,23,0,1,0,0,0
1500000US530330034003,"Block Group 3, Census Tract 34, King County, Washington",698,69,14,153,79,73,147,79,62,22,130,0,0,13,15,0,22,19,39,22,130,0,0,13,15,0,22,19,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,6,0,0,0,0,0,5,0,51,0,8,18,0,13,12,0,0,0
1500000US530330035001,"Block Group 1, Census Tract 35, King County, Washington",734,27,37,62,196,76,107,149,46,34,116,0,0,0,21,0,24,26,36,9,116,0,0,0,21,0,24,26,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,17,0,0,0,9,0,0,0,0,8
1500000US530330035002,"Block Group 2, Census Tract 35, King County, Washington",908,29,78,114,138,69,243,164,45,28,212,0,0,0,19,8,91,64,20,10,212,0,0,0,19,8,91,64,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,9,0,0,0,10,0,9,0,142,0,8,18,38,27,51,0,0,0
1500000US530330035003,"Block Group 3, Census Tract 35, King County, Washington",664,84,42,45,113,28,175,139,38,0,129,0,0,0,27,9,41,23,29,0,129,0,0,0,27,9,41,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,26,0,0,0,0,0,0,0,61,11,0,8,9,11,0,22,0,0
1500000US530330036001,"Block Group 1, Census Tract 36, King County, Washington",1201,101,116,231,138,93,372,60,49,41,324,0,0,20,54,21,160,32,37,0,324,0,0,20,54,21,160,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,61,18,0,0,0,46,0,0,0,74,0,0,0,16,0,58,0,0,0
1500000US530330036002,"Block Group 2, Census Tract 36, King County, Washington",1181,44,44,81,148,136,306,203,186,33,468,0,0,0,61,93,58,92,142,22,468,0,0,0,61,93,58,92,142,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,79,0,0,29,27,0,0,12,0,11
1500000US530330036003,"Block Group 3, Census Tract 36, King County, Washington",643,84,0,87,97,57,142,94,58,24,126,0,0,0,0,0,39,49,22,16,126,0,0,0,0,0,39,49,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,10,0,43,21,0,0,0,0,0,98,74,0,0,0,0,0,0,16,8
1500000US530330036004,"Block Group 4, Census Tract 36, King County, Washington",1437,57,105,131,164,242,482,123,94,39,544,0,0,0,10,148,219,69,81,17,531,0,0,0,10,148,206,69,81,17,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,35,58,0,0,0,0
